REGEOGR;VB01001_SEXO;VB01002_COR_RACA;VB01003_IDADE;VB01010A-PESSOAS;VB01021-SERIE;VB01022-TURNO;VB01026-PRETENSAO;VB02024-ALIMENTACAO;TEMPOEDFIS;VB07010-BULLYING;VB09010-AGRESSÃO;VB09016-ABUSO;VB06001
5;1;1;16;3;4;1;3;1;135;1;8;2;1
5;2;1;13;4;4;1;3;1;220;2;4;1;2
5;1;1;14;2;4;1;5;1;65;1;4;2;2
5;2;4;15;6;4;1;3;2;130;1;1;2;2
5;1;1;15;4;4;1;3;1;90;1;1;2;1
5;1;4;14;2;4;1;2;1;90;2;1;2;2
5;2;4;16;5;4;1;3;3;30;1;1;2;2
5;2;1;14;7;4;1;3;1;50;1;1;2;2
5;2;1;14;4;4;1;3;3;50;3;1;2;2
5;1;3;15;4;4;1;3;1;130;2;2;2;2
5;1;2;13;4;4;1;3;1;90;1;2;2;2
5;2;1;14;5;4;1;3;1;110;1;1;2;2
5;1;1;13;2;4;1;1;1;90;2;1;2;2
5;2;1;15;4;4;1;5;1;50;2;1;2;2
5;1;1;16;4;4;1;3;1;70;2;1;2;2
5;2;2;15;5;4;1;5;1;110;1;1;2;2
5;1;1;15;3;4;1;3;1;0;2;1;2;1
5;2;1;15;3;4;1;3;1;50;2;1;2;2
5;2;1;15;4;4;1;2;1;90;2;3;2;2
5;1;1;15;5;4;1;2;1;90;2;1;2;2
5;1;2;14;3;4;1;3;1;90;1;1;2;2
5;1;2;14;4;4;1;3;1;90;1;1;2;2
5;1;4;14;3;4;1;2;1;130;1;1;2;2
5;2;4;15;5;4;1;3;2;15;2;1;2;2
5;1;1;14;4;4;1;1;1;70;1;1;2;2
5;1;4;14;3;4;1;4;1;110;2;1;2;2
5;2;1;14;3;4;1;3;3;45;1;1;2;2
5;2;4;15;5;4;1;3;3;90;1;1;2;2
5;1;1;15;5;4;1;3;2;90;1;1;2;2
5;1;4;15;3;4;1;3;1;110;99;99;99;2
5;1;4;15;3;4;1;3;1;45;1;1;2;2
5;1;1;14;3;4;1;3;1;50;3;1;2;1
5;1;1;15;3;4;1;3;2;110;2;1;2;1
5;1;1;14;2;4;1;3;3;130;1;1;2;2
5;1;4;15;4;4;1;3;1;90;3;4;2;1
5;2;1;13;7;4;1;1;1;30;1;1;2;2
5;2;1;13;4;4;1;3;1;50;1;1;2;2
5;2;1;17;3;4;1;3;1;0;1;1;2;2
5;1;4;14;4;4;1;3;1;90;2;3;2;1
5;2;1;16;2;4;1;3;1;50;2;1;2;2
5;2;1;15;3;4;1;2;1;0;2;1;2;2
5;1;1;16;3;4;1;3;2;50;2;1;2;2
5;2;1;14;4;4;1;3;1;70;2;1;2;2
5;1;1;14;2;4;1;4;1;0;1;8;2;2
5;2;1;15;4;4;1;3;1;50;2;1;2;2
5;2;1;14;5;4;1;3;1;70;1;1;2;2
5;1;1;14;4;4;1;3;1;90;2;1;2;2
5;2;1;14;4;4;1;3;1;90;2;1;2;2
5;1;1;16;6;4;1;3;2;90;1;1;2;2
5;2;1;13;4;4;1;1;1;10;1;1;2;2
5;2;1;16;5;4;1;3;1;0;1;1;2;2
5;2;2;13;6;4;1;3;1;0;2;1;2;2
5;2;1;14;4;4;1;1;1;10;2;1;2;2
5;1;1;16;4;4;1;4;1;10;2;1;2;2
5;2;1;14;5;4;1;5;1;0;2;1;2;1
5;2;4;14;3;4;1;3;4;0;1;2;1;2
5;1;5;15;6;4;1;5;3;90;1;3;2;2
5;2;1;18;2;4;1;3;1;110;2;1;2;2
5;2;4;14;7;4;1;3;1;70;2;1;2;2
5;2;4;15;5;4;1;3;1;50;2;1;2;2
5;1;1;14;3;4;1;2;1;50;1;1;2;2
5;1;2;14;8;4;1;2;1;5;1;1;2;2
5;2;1;14;4;4;1;3;1;195;1;1;2;2
5;2;1;13;4;4;1;3;1;260;1;1;2;2
5;1;1;13;3;4;1;3;1;110;2;1;2;2
5;2;5;16;4;4;1;3;3;0;2;1;2;2
5;1;1;16;3;4;1;3;1;130;1;1;2;2
5;2;5;14;6;4;1;3;2;30;1;1;2;2
5;1;5;13;5;4;1;2;1;110;1;3;2;2
5;1;4;15;5;4;1;3;3;70;1;6;2;2
5;2;5;14;5;4;1;1;2;50;1;1;2;2
5;1;4;14;3;4;1;5;1;0;2;1;2;2
5;1;4;15;3;4;1;3;1;0;2;1;2;2
5;2;1;14;4;4;1;3;1;70;2;1;2;2
5;1;1;14;3;4;1;1;1;130;2;1;2;2
5;2;1;14;3;4;1;1;1;10;2;1;2;2
5;1;1;14;4;4;1;3;1;50;2;1;2;2
5;1;1;16;2;4;1;1;4;50;1;2;2;2
5;2;4;14;3;4;1;3;2;70;1;2;2;2
5;2;1;13;3;4;1;1;2;135;2;1;2;2
5;2;1;14;3;4;1;3;1;30;2;1;2;2
5;2;4;14;4;4;1;1;2;90;2;1;2;2
5;2;1;14;4;4;1;3;3;30;1;1;2;2
5;1;1;14;4;4;1;1;1;30;1;1;2;2
5;2;4;14;2;4;1;1;1;70;2;1;2;2
5;1;1;15;4;4;1;3;4;110;2;1;2;2
5;1;1;14;4;4;1;5;1;50;1;1;2;2
5;2;4;14;5;4;1;4;1;130;1;1;2;2
5;1;1;14;3;4;1;5;1;130;2;1;2;1
5;2;1;13;4;4;1;3;1;50;1;1;2;2
5;1;1;13;3;4;1;3;1;50;1;1;2;2
5;1;1;14;3;4;1;3;3;90;1;2;2;2
5;1;1;14;4;4;1;4;1;90;1;1;2;2
5;2;4;13;4;4;1;3;1;30;1;1;2;2
5;2;1;13;4;4;1;3;2;70;1;1;2;2
5;1;2;16;3;4;1;3;1;90;1;8;1;1
5;2;1;14;3;4;1;3;1;390;1;1;2;2
5;2;1;13;5;4;1;3;1;70;2;1;2;2
5;2;4;14;2;4;1;3;1;70;1;1;2;2
5;2;4;13;4;4;1;2;1;50;2;1;2;2
5;1;2;14;3;4;1;3;1;30;1;1;2;2
5;1;1;15;3;4;1;3;1;110;2;1;2;2
5;1;1;15;6;4;1;4;1;70;1;2;2;1
5;2;1;14;4;4;1;1;1;70;2;2;2;2
5;2;4;14;4;4;1;3;1;10;2;1;2;2
5;1;1;14;5;4;1;3;1;90;1;1;2;2
5;1;4;14;8;4;1;1;3;30;1;3;2;2
5;1;1;14;7;4;1;1;1;10;1;1;2;2
5;2;4;14;8;4;1;3;1;70;1;1;2;2
5;2;3;14;4;4;1;3;3;0;2;1;2;2
5;1;1;15;4;4;1;3;1;10;1;1;2;2
5;2;4;15;5;4;1;3;1;50;2;1;2;2
5;1;1;16;9;4;1;3;3;0;1;1;2;1
5;1;3;14;5;4;1;3;1;110;2;1;2;2
5;1;4;18;7;4;1;3;3;90;2;1;2;2
5;1;4;15;6;4;1;3;1;50;2;1;2;2
5;2;1;14;5;4;1;3;1;0;2;1;2;2
5;1;2;14;6;4;1;3;1;90;1;1;2;2
5;1;4;14;5;4;1;3;1;70;1;1;2;2
5;2;1;14;4;4;1;3;1;10;2;1;2;2
5;2;2;16;6;4;1;1;1;0;1;1;2;2
5;1;1;14;4;4;1;3;1;0;1;1;2;2
5;1;4;16;3;4;1;1;2;130;1;1;2;2
5;1;2;18;3;4;1;1;2;70;1;2;2;2
5;2;1;13;6;4;1;3;1;70;1;1;2;2
5;1;5;14;6;4;1;4;3;30;1;1;2;2
5;2;1;15;5;4;1;3;4;0;1;2;2;2
5;2;1;14;4;4;1;3;1;90;1;1;2;2
5;1;4;15;2;4;1;3;1;50;2;1;2;2
5;1;1;14;4;4;1;3;1;90;2;1;2;2
5;1;1;16;7;4;1;3;3;70;1;1;2;2
5;2;4;14;6;4;1;3;1;55;2;1;2;2
5;2;4;14;5;4;1;3;1;0;2;1;2;2
5;1;1;12;4;4;1;3;1;0;2;1;2;1
5;1;4;14;3;4;1;4;1;130;1;1;2;2
5;1;1;14;3;4;1;1;1;55;2;1;2;2
5;2;1;14;4;4;1;3;1;65;2;1;2;2
5;1;1;15;6;4;1;3;1;90;2;1;2;2
5;1;1;14;3;4;1;3;3;25;2;1;2;2
5;2;4;15;5;4;1;1;1;30;2;1;2;2
5;2;4;13;4;4;1;1;1;55;1;1;2;2
5;1;1;15;5;4;1;4;1;5;1;1;2;2
5;2;4;15;4;4;1;4;1;45;1;1;2;2
5;1;2;15;4;4;1;1;1;35;1;5;2;2
5;1;2;13;3;4;1;3;1;45;2;1;2;2
5;2;1;13;4;4;3;5;1;70;2;1;2;2
5;2;1;15;6;4;3;3;3;30;2;1;2;2
5;2;1;19;5;4;3;1;1;130;2;1;2;2
5;2;4;15;3;4;3;3;1;50;2;1;2;2
5;1;1;14;2;4;3;1;2;130;1;3;1;2
5;1;1;14;4;4;3;3;1;90;1;1;2;2
5;2;3;19;4;4;3;1;1;0;2;99;99;2
5;1;1;15;4;4;3;3;1;110;2;1;1;2
5;1;1;13;2;4;3;3;1;110;1;1;2;2
5;2;4;14;5;4;3;3;3;90;1;2;2;2
5;1;4;13;3;4;3;3;1;90;2;2;2;2
5;1;3;13;3;4;3;3;1;70;1;8;2;2
5;1;4;14;4;4;3;3;1;225;2;1;2;2
5;2;4;14;4;4;3;3;3;50;2;1;2;2
5;1;4;14;4;4;1;2;2;45;2;1;2;2
5;2;4;13;4;4;1;3;1;15;2;1;2;2
5;1;1;15;4;4;1;3;1;45;2;1;2;2
5;1;1;13;5;4;1;3;1;55;2;3;2;2
5;1;4;13;3;4;1;3;2;65;2;1;2;99
5;2;1;14;4;4;1;3;1;0;2;1;2;2
5;1;4;14;3;4;1;3;2;5;1;2;2;2
5;1;1;14;3;4;1;3;1;65;2;1;1;1
5;2;1;14;5;4;1;3;1;45;2;1;2;2
5;1;2;13;3;4;1;3;1;45;1;2;2;2
5;1;1;14;4;4;5;3;1;65;1;1;2;2
5;1;4;13;3;4;1;3;2;45;2;1;2;2
5;2;1;13;4;4;1;3;1;5;2;1;2;2
5;1;4;17;3;4;1;2;1;15;2;2;1;2
5;2;1;13;4;4;1;3;3;45;1;1;2;2
5;1;4;13;2;4;1;2;1;45;2;1;2;2
5;1;1;14;5;4;1;3;1;65;1;6;2;2
5;1;4;14;6;4;1;3;1;65;2;1;2;1
5;1;1;13;4;4;5;5;2;65;2;2;2;2
5;2;1;14;3;4;5;3;3;0;2;3;2;2
5;1;1;13;4;4;1;2;1;45;2;1;2;2
5;1;4;13;5;4;1;3;1;45;2;3;2;2
5;1;4;14;4;4;1;1;1;65;2;1;2;2
5;1;1;14;3;4;1;4;1;25;2;1;1;2
5;1;1;13;4;4;1;3;1;45;2;2;2;2
5;1;1;14;4;4;1;3;1;45;2;1;2;2
5;1;1;14;3;4;1;3;1;65;2;1;2;2
5;2;1;13;3;4;1;1;1;0;2;1;2;2
5;1;1;13;3;4;1;1;1;110;2;1;2;2
5;1;1;13;4;4;1;3;1;90;2;1;2;2
5;1;2;19;6;4;1;3;4;90;1;1;2;1
5;2;3;14;7;4;1;3;1;10;2;3;2;1
5;1;4;15;3;4;1;3;1;275;1;1;2;2
5;1;1;14;2;4;1;4;2;110;1;1;2;2
5;2;2;15;4;4;1;1;1;110;2;1;2;2
5;2;4;15;5;4;1;1;1;50;2;1;2;2
5;1;1;15;3;4;1;1;1;30;1;1;2;2
5;1;1;14;6;4;1;3;1;130;1;1;1;2
5;2;1;17;3;4;1;3;2;90;1;1;2;2
5;2;1;14;4;4;1;3;5;10;2;1;2;2
5;1;1;15;4;4;1;5;1;90;2;1;2;2
5;1;4;16;6;4;1;2;1;30;1;1;2;2
5;2;3;14;3;4;1;3;1;70;1;1;2;1
5;1;3;17;5;4;1;5;1;10;3;1;2;1
5;2;3;14;3;4;1;1;1;130;1;1;2;2
5;2;4;14;5;4;1;3;1;70;1;2;1;1
5;2;2;14;6;4;1;5;1;0;3;1;2;2
5;1;1;16;5;4;1;3;2;25;2;99;2;2
5;2;1;15;5;4;1;3;1;90;2;1;2;2
5;2;4;16;5;4;1;1;2;70;1;99;2;1
5;1;1;16;3;4;1;5;1;130;1;1;2;1
5;1;1;15;3;4;1;3;1;130;2;1;2;2
5;2;4;16;9;4;1;3;1;70;1;1;2;2
5;2;1;15;5;4;1;3;1;90;2;1;2;2
5;1;1;15;2;4;1;3;3;90;1;1;1;1
5;2;4;14;3;4;1;3;1;10;1;1;2;1
5;2;1;16;4;4;3;3;1;70;2;1;2;1
5;2;1;15;5;4;3;5;1;10;2;1;2;1
5;2;1;14;5;4;3;4;1;20;2;1;2;2
5;2;1;15;5;4;3;3;1;0;2;2;2;2
5;2;4;14;5;4;3;5;1;0;1;2;2;2
5;2;1;15;8;4;3;3;1;130;2;1;2;1
5;1;1;14;2;4;3;5;2;130;2;1;2;2
5;1;4;16;5;4;3;1;2;45;2;1;2;2
5;2;4;15;3;4;3;4;1;35;1;1;2;2
5;2;1;16;2;4;3;3;1;90;1;1;2;2
5;2;1;16;4;4;3;3;1;10;1;1;2;2
5;1;1;16;4;4;3;3;1;110;2;1;2;2
5;2;1;15;7;4;3;3;1;90;2;1;2;2
5;2;1;15;5;4;3;3;1;70;1;2;1;2
5;1;1;16;8;4;3;3;2;30;2;99;2;2
5;2;4;16;4;4;3;4;1;0;1;3;2;1
5;2;4;16;7;4;3;3;1;10;2;1;2;2
5;2;4;14;4;4;3;3;1;0;1;1;2;2
5;1;1;14;3;4;3;2;1;70;2;1;2;2
5;1;1;16;4;4;3;3;3;130;2;1;2;1
5;2;4;16;7;4;3;3;3;10;2;1;2;2
5;1;1;15;5;4;3;3;1;0;2;1;2;1
5;1;4;16;3;4;3;3;2;75;1;8;2;1
5;2;4;14;4;4;3;3;1;90;1;1;2;2
5;1;1;16;4;4;3;1;1;165;2;1;2;2
5;1;4;14;5;4;3;3;2;70;1;3;2;2
5;1;1;13;4;4;1;3;1;90;2;1;2;2
5;1;1;14;4;4;1;3;2;90;2;1;2;2
5;2;4;13;4;4;1;3;1;90;2;1;2;2
5;2;1;13;3;4;1;3;1;70;2;1;2;2
5;1;1;14;4;4;1;3;1;110;2;1;2;2
5;2;1;14;5;4;1;3;1;70;2;1;2;2
5;2;4;13;4;4;1;1;1;90;2;1;2;2
5;1;4;14;5;4;1;3;2;10;2;1;2;2
5;2;1;16;7;4;1;3;1;0;2;1;2;1
5;1;1;14;3;4;1;3;2;70;1;8;2;1
5;2;4;13;4;4;1;3;1;0;2;1;2;2
5;2;1;14;4;4;1;3;1;90;2;1;2;2
5;1;4;15;6;4;1;1;1;0;2;3;2;2
5;1;4;17;2;4;1;5;1;0;1;1;2;2
5;2;3;14;10;4;1;3;1;0;2;1;2;2
5;1;4;14;4;4;1;3;2;90;1;1;2;2
5;2;1;13;6;4;1;1;1;0;2;1;2;2
5;1;2;13;5;4;1;1;2;45;2;1;2;2
5;1;1;14;5;4;1;3;1;165;1;2;2;2
5;1;4;13;4;4;1;3;1;90;2;1;2;2
5;2;4;14;7;4;1;3;1;165;1;1;2;2
5;2;1;14;2;4;1;3;1;70;2;1;2;2
5;1;1;14;7;4;1;5;1;90;2;1;2;2
5;1;4;15;4;4;1;2;2;130;2;1;2;2
5;2;1;14;5;4;1;3;3;0;1;8;2;2
5;2;4;14;5;4;1;3;2;10;1;1;1;2
5;2;1;14;3;4;1;1;1;90;2;1;2;2
5;2;1;14;7;4;1;4;2;90;2;1;2;2
5;2;4;14;4;4;1;3;1;90;2;1;2;2
5;2;1;14;5;4;1;3;1;70;1;1;2;2
5;1;1;14;4;4;1;3;1;50;2;1;2;2
5;2;3;14;8;4;1;3;1;15;2;1;2;2
5;2;4;14;5;4;1;3;1;25;2;1;2;2
5;1;4;14;4;4;1;1;1;110;2;1;2;2
5;1;2;15;5;4;1;3;2;90;1;1;2;2
5;1;1;14;4;4;3;3;3;;1;1;2;2
5;1;1;17;3;4;3;1;1;30;1;1;2;1
5;1;4;14;4;4;3;3;1;50;1;1;2;2
5;2;4;14;5;4;3;1;1;45;2;1;2;2
5;2;2;14;9;4;3;3;1;0;2;1;2;2
5;2;4;14;5;4;3;1;1;50;1;1;2;2
5;2;1;14;5;4;3;3;4;10;2;1;2;2
5;1;4;14;7;4;3;3;1;90;2;1;2;2
5;1;1;15;5;4;1;3;3;90;1;1;2;2
5;1;3;14;5;4;3;3;1;10;2;8;1;2
5;1;1;14;99;99;99;99;99;;99;99;99;99
5;1;4;14;6;4;3;3;1;110;1;1;2;2
5;1;1;13;2;4;3;1;1;90;2;1;2;2
5;1;2;16;5;4;3;3;1;130;2;1;2;1
5;2;4;14;7;4;3;3;3;30;1;1;2;2
5;1;1;16;4;4;3;4;1;70;1;1;2;2
5;2;1;14;3;4;3;3;2;10;2;1;2;2
5;1;4;14;3;4;3;2;3;50;1;1;2;2
5;1;4;14;4;4;3;5;1;110;2;1;2;2
5;1;1;14;4;4;3;3;1;90;2;1;2;2
5;2;2;15;5;4;3;3;1;70;1;1;2;2
5;2;1;15;6;4;3;3;1;60;1;1;2;1
5;2;4;14;4;4;3;3;2;30;1;1;2;2
5;2;4;17;2;4;3;3;3;50;2;1;2;2
5;1;2;14;2;4;3;1;3;90;1;1;2;2
5;2;1;13;5;4;3;3;2;30;1;1;2;2
5;1;1;15;6;4;3;1;3;10;1;1;2;1
5;1;4;13;10;4;3;3;1;130;1;1;2;2
5;2;1;14;3;4;3;3;1;110;1;3;2;2
5;2;4;15;6;4;3;3;4;30;1;1;2;1
5;1;1;15;2;4;3;3;1;90;2;1;2;2
5;1;1;15;4;4;3;3;1;105;1;1;2;2
5;1;1;15;9;4;3;1;2;110;1;1;2;2
5;2;4;14;4;4;3;3;1;50;1;1;2;2
5;1;2;14;6;4;3;2;1;100;2;1;2;2
5;2;4;13;3;4;3;5;1;110;1;1;2;2
5;2;4;14;7;4;3;3;1;50;1;1;2;2
5;1;1;16;4;4;3;3;1;325;1;1;2;1
5;1;4;14;1;4;3;5;1;140;3;6;2;2
5;2;4;14;6;4;3;3;1;30;1;1;2;2
5;1;1;15;6;4;3;3;3;15;2;99;2;2
5;1;4;16;8;4;3;3;2;90;1;2;2;2
5;2;1;15;10;4;3;3;1;0;1;1;2;2
5;2;5;14;7;4;1;3;5;25;3;1;2;1
5;2;1;15;4;4;3;3;1;5;1;1;1;2
5;2;4;14;6;4;3;3;1;50;1;3;2;2
5;1;1;17;4;4;3;3;4;65;1;1;2;2
5;1;4;16;3;4;3;1;1;35;1;1;2;1
5;1;4;14;6;4;3;3;1;70;2;1;2;2
5;2;1;15;8;4;3;3;3;10;2;1;2;2
5;2;4;15;4;4;3;3;1;110;1;1;2;2
5;2;4;13;3;4;3;1;3;0;1;6;2;2
5;1;1;17;5;4;3;3;3;130;2;1;2;2
5;2;1;14;4;4;3;3;1;90;2;1;2;2
5;2;1;14;5;4;3;3;1;15;2;2;2;2
5;2;4;16;5;4;3;3;1;50;1;1;2;2
5;1;4;15;4;4;3;2;1;0;2;1;2;1
5;2;1;15;5;4;3;4;3;10;2;1;2;2
5;2;4;14;3;4;3;1;1;0;1;1;2;2
5;2;1;15;5;4;3;1;1;30;1;1;2;2
5;1;1;14;8;4;1;3;1;110;1;1;2;2
5;1;2;17;5;4;1;3;1;90;1;1;2;1
5;2;4;14;4;4;1;3;1;0;2;1;2;1
5;2;1;14;9;4;1;3;3;0;1;1;2;2
5;1;4;14;3;4;1;3;1;90;1;4;2;2
5;1;1;15;3;4;1;4;1;0;2;5;2;1
5;2;1;15;3;4;1;3;1;30;1;1;2;2
5;1;4;14;3;4;1;1;3;90;1;1;2;2
5;2;4;14;4;4;1;5;1;90;1;1;2;2
5;1;4;14;5;4;1;3;1;90;2;1;2;1
5;1;1;14;2;4;1;1;1;70;1;1;2;2
5;1;4;15;7;4;1;3;3;90;2;1;2;2
5;1;1;16;4;4;1;3;1;130;2;1;2;2
5;2;1;15;7;4;1;3;3;10;2;6;2;1
5;1;4;15;7;4;1;4;1;0;3;1;2;2
5;2;1;14;2;4;1;3;1;50;2;1;2;2
5;2;1;16;5;4;1;3;3;10;1;1;2;2
5;2;1;15;5;4;1;3;1;0;2;1;2;1
5;1;1;15;4;4;1;3;3;110;1;2;2;2
5;1;4;13;5;4;1;3;1;110;1;1;2;2
5;1;4;15;2;4;1;3;1;110;1;1;2;2
5;2;4;14;3;4;1;2;2;0;2;1;2;1
5;2;4;14;2;4;1;3;1;10;2;2;1;1
5;2;4;13;5;4;1;3;2;10;2;1;2;2
5;2;4;14;4;4;1;3;1;130;1;2;2;2
5;1;1;15;4;4;1;3;1;0;1;1;2;1
5;2;1;13;3;4;1;1;1;10;2;1;2;2
5;2;1;15;8;4;1;3;1;0;2;1;2;1
5;2;4;13;4;4;1;3;1;50;1;2;2;1
5;1;1;15;4;4;1;4;1;90;1;1;2;2
5;2;4;14;4;4;1;3;1;130;1;1;1;2
5;2;4;15;7;4;1;3;1;0;2;3;2;2
5;2;1;14;4;4;1;4;1;130;2;1;2;2
5;1;4;14;3;4;1;3;2;70;2;1;2;2
5;1;4;15;2;4;1;3;1;15;3;3;2;1
5;1;1;15;2;4;1;3;1;10;2;1;2;2
5;1;4;16;4;4;1;3;1;;99;4;2;1
5;1;5;14;2;4;1;4;1;90;2;1;2;2
5;1;4;15;6;4;1;3;2;30;2;2;2;2
5;2;4;15;6;4;1;3;3;0;1;1;2;2
5;2;4;14;4;4;1;3;1;0;1;1;2;2
5;1;4;14;5;4;1;3;1;90;1;1;2;2
5;1;4;14;10;4;1;1;1;130;2;1;2;2
5;1;4;14;7;4;1;5;1;5;1;1;2;2
5;2;4;15;4;4;1;3;2;0;1;2;2;2
5;2;1;14;2;4;1;5;1;0;1;1;2;2
5;2;1;16;3;4;1;3;1;90;1;1;2;2
5;1;4;15;4;4;1;3;1;35;2;1;2;1
5;2;4;14;4;4;1;3;2;10;1;4;2;1
5;1;4;15;3;4;1;3;1;70;1;1;2;2
5;2;1;16;7;4;1;3;3;10;1;99;99;2
5;2;4;14;5;4;1;2;1;30;1;1;2;2
5;1;4;16;4;4;1;5;1;130;2;1;2;1
5;1;2;15;6;4;1;3;2;90;99;99;99;2
5;1;2;14;3;4;1;5;1;0;2;1;2;1
5;2;2;13;4;4;1;3;1;10;1;1;2;2
5;1;2;14;5;4;1;3;1;90;2;1;2;2
5;2;99;16;5;4;1;3;1;0;2;1;2;2
5;2;4;14;5;4;1;1;1;10;1;1;2;2
5;2;4;14;3;4;1;3;1;90;2;1;2;2
5;1;4;16;4;4;1;2;3;90;99;99;99;1
5;1;4;13;4;4;1;5;1;0;2;1;2;2
5;2;1;15;4;4;1;3;1;70;1;3;2;2
5;1;3;16;6;4;1;4;2;90;1;1;2;2
5;2;1;14;8;4;1;3;2;110;1;3;1;2
5;2;4;14;4;4;1;1;1;50;1;3;2;2
5;2;4;14;4;4;1;5;1;50;2;1;2;2
5;2;1;14;3;4;1;3;1;0;2;1;2;2
5;1;4;14;3;4;1;3;1;130;1;1;2;2
5;1;4;13;5;4;1;1;1;30;2;1;2;2
5;2;3;13;6;4;1;1;1;90;1;1;2;2
5;1;1;16;7;4;1;4;1;65;2;1;2;2
5;2;1;14;4;4;1;3;2;30;1;1;2;2
5;2;1;13;5;4;1;3;1;70;2;2;2;2
5;1;1;15;8;4;1;3;1;15;2;3;2;2
5;2;4;15;4;4;1;3;3;70;2;1;2;2
5;1;4;14;3;4;1;3;1;90;2;1;2;1
5;2;1;13;5;4;1;5;1;90;2;1;2;2
5;1;4;14;5;4;1;3;1;90;2;1;2;2
5;2;4;14;3;4;1;3;1;50;2;1;2;2
5;1;1;14;4;4;1;3;1;90;2;1;2;2
5;2;1;15;4;4;1;1;1;45;1;1;2;2
5;1;1;13;4;4;1;4;2;165;1;1;2;1
5;1;4;14;4;4;1;5;1;90;2;1;2;2
5;2;1;15;5;4;1;1;1;90;1;1;2;2
5;1;1;14;4;4;1;3;1;135;2;1;2;2
5;1;4;14;6;4;1;1;2;30;1;1;2;2
5;1;1;13;2;4;1;3;1;30;1;1;2;2
5;1;1;13;3;4;1;3;1;70;1;1;2;2
5;1;1;14;4;4;1;3;1;70;1;1;2;2
5;1;1;14;3;4;1;3;2;10;2;1;2;2
5;1;1;14;2;4;1;3;3;0;2;1;2;2
5;1;4;14;4;4;1;4;1;10;1;5;2;2
5;2;1;14;6;4;1;3;3;90;1;1;2;1
5;2;4;15;4;4;1;3;1;50;2;1;2;2
5;2;4;15;2;4;1;3;1;50;2;1;2;2
5;2;1;14;4;4;1;3;1;100;1;1;2;2
5;2;4;14;3;4;1;3;3;50;1;1;2;2
5;1;1;14;6;4;1;3;1;0;1;1;2;1
5;1;1;16;7;4;1;2;3;50;2;2;2;1
5;1;1;14;7;4;1;3;1;0;2;3;2;2
5;2;2;14;3;4;1;3;1;50;2;1;2;2
5;1;4;16;4;4;1;1;1;90;2;1;2;2
5;2;4;17;5;4;1;3;3;30;2;1;2;2
5;1;2;15;5;4;1;4;3;90;1;1;2;2
5;2;4;18;5;4;1;4;1;10;1;1;2;2
5;2;1;15;4;4;1;1;1;10;1;1;2;2
5;2;4;15;8;4;1;3;1;110;2;1;2;2
5;2;4;18;5;4;1;1;1;90;2;1;2;1
5;2;4;16;4;4;1;3;3;90;1;1;1;1
5;1;1;15;8;4;1;3;1;70;1;1;2;2
5;2;4;16;4;4;1;3;3;30;1;1;2;2
5;2;4;14;3;4;1;3;1;10;1;1;2;2
5;1;1;16;5;4;1;4;1;90;2;1;2;2
5;2;4;15;2;4;1;3;1;30;2;2;2;2
5;1;4;15;4;4;1;3;1;50;2;1;2;2
5;1;4;16;8;4;1;3;1;60;2;1;2;2
5;1;4;15;6;4;1;3;1;110;1;1;2;2
5;2;4;15;6;4;1;3;1;105;1;2;2;2
5;2;4;15;5;4;1;3;1;0;2;2;2;2
5;2;2;14;4;4;1;1;1;70;1;1;2;2
5;2;1;16;4;4;1;1;1;10;1;1;2;2
5;2;4;17;3;4;1;3;3;0;2;1;1;2
5;1;1;13;6;4;1;3;1;110;1;1;2;2
5;2;1;15;6;4;1;1;1;0;2;1;2;2
5;2;2;14;6;4;1;3;1;70;2;1;2;2
5;1;4;15;6;4;1;3;1;90;1;1;2;2
5;1;4;14;6;4;1;3;3;35;2;1;2;2
5;1;5;16;8;4;1;3;3;50;1;1;2;2
5;2;5;15;5;4;1;3;3;65;2;3;2;2
5;1;5;14;6;4;1;4;3;25;3;1;2;2
5;1;5;14;10;4;1;2;3;15;3;1;2;2
5;2;5;16;10;4;1;3;3;90;2;2;2;2
5;1;5;15;4;4;1;1;1;5;3;1;2;1
5;2;5;14;10;4;1;3;3;15;3;1;2;2
5;1;5;14;5;4;1;4;3;55;3;1;2;2
5;2;5;15;4;4;1;1;3;55;1;2;2;2
5;1;5;15;6;4;1;1;3;55;2;1;2;2
5;2;5;15;7;4;1;1;1;90;2;1;2;2
5;1;5;14;6;4;1;3;3;45;1;1;2;2
5;1;5;14;6;4;1;1;3;25;2;1;2;2
5;1;5;14;7;4;1;1;1;135;3;99;99;2
5;2;5;14;7;4;1;3;3;65;2;1;2;2
5;1;2;17;3;4;1;3;3;45;3;1;2;2
5;1;5;15;4;4;1;3;5;35;2;1;2;2
5;2;5;15;6;4;1;2;1;140;1;1;2;2
5;1;5;15;6;4;1;1;3;65;1;1;2;1
5;2;5;15;7;4;1;1;3;65;3;1;2;2
5;2;5;15;7;6;2;1;5;5;2;1;2;2
5;1;1;14;4;4;1;3;1;110;2;2;2;2
5;2;1;13;4;4;1;4;1;90;2;1;2;2
5;2;4;15;5;4;1;3;1;45;1;2;2;2
5;1;4;14;4;4;1;3;1;135;1;1;2;2
5;2;1;15;3;4;1;3;1;30;2;1;2;2
5;1;1;13;4;4;1;3;1;35;2;1;2;2
5;2;4;14;5;4;1;2;1;10;1;1;2;2
5;2;4;16;2;4;1;3;1;70;1;1;2;2
5;2;4;15;2;4;1;3;3;10;1;1;2;2
